test_time_second,voltage_volt,current_ampere,cycle_count,step_index,power_watt,temperature_t1_celsius,temperature_t2_celsius,temperature_t3_celsius
3860.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
3870.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
3880.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
3890.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
3900.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
3910.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
3920.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
3930.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
3940.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
3950.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
3960.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
3970.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
3980.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
3990.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4000.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4010.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
4020.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
4030.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4040.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
4050.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
4060.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4070.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4080.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4090.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4100.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4110.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4120.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4130.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4140.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
4150.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4160.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4170.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.5
4180.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4190.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4200.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4210.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4220.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
4230.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4240.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4250.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
4260.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4270.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4280.000,3.8132,0.0000,1,1,0.0000,26.4,26.4,26.7
4290.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4300.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4310.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4320.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4330.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
4340.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4350.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4360.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4370.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4380.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.4
4390.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4400.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4410.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4420.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4430.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4440.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4450.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4460.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4470.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4480.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4490.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4500.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4510.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
4520.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4530.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.7
4540.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
4550.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
4560.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4570.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4580.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4590.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4600.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4610.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4620.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4630.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.5
4640.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.5
4650.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4660.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
4670.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
4680.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
4690.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.4
4700.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
4710.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
4720.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
4730.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.4
4740.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
4750.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
4760.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.4
4770.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
4780.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.6
4790.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
4800.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
4810.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
4820.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
4830.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
4840.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
4850.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.4
4860.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.6
4870.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.6
4880.000,3.8133,0.0000,1,1,0.0000,26.5,26.4,26.6
4890.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.4
4900.000,3.8133,0.0000,1,1,0.0000,26.5,26.4,26.6
4910.000,3.8133,0.0000,1,1,0.0000,26.3,26.3,26.6
4920.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
4930.000,3.8133,0.0000,1,1,0.0000,26.5,26.5,26.6
4940.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
4950.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
4960.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
4970.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.4
4980.000,3.8133,0.0000,1,1,0.0000,26.3,26.3,26.6
4990.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5000.000,3.8133,0.0000,1,1,0.0000,26.3,26.3,26.6
5010.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.4
5020.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5030.000,3.8133,0.0000,1,1,0.0000,26.5,26.5,26.6
5040.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5050.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.4
5060.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5070.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5080.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5090.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5100.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5110.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5120.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5130.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5140.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5150.000,3.8133,0.0000,1,1,0.0000,26.3,26.3,26.6
5160.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5170.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.4
5180.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.4
5190.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5200.000,3.8133,0.0000,1,1,0.0000,26.3,26.3,26.6
5210.000,3.8133,0.0000,1,1,0.0000,26.3,26.3,26.6
5220.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5230.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5240.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5250.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5260.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5270.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5280.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5290.000,3.8133,0.0000,1,1,0.0000,26.3,26.3,26.6
5300.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5310.000,3.8133,0.0000,1,1,0.0000,26.3,26.3,26.4
5320.000,3.8133,0.0000,1,1,0.0000,26.3,26.3,26.4
5330.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5340.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.4
5350.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.4
5360.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5370.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5380.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5390.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5400.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.6
5410.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.6
5420.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.6
5430.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
5440.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.6
5450.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
5460.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.6
5470.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.6
5480.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.6
5490.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.6
5500.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.4
5510.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.6
5520.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.6
5530.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
5540.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.6
5550.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
5560.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
5570.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
5580.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
5590.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
5600.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
5610.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.6
5620.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.6
5630.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.6
5640.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.6
5650.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.6
5660.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.6
5670.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.6
5680.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
5690.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
5700.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.6
5710.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
5720.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.4
5730.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.6
5740.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.4
5750.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.6
5760.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.6
5770.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
5780.000,3.8133,0.0000,1,1,0.0000,26.5,26.4,26.4
5790.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
5800.000,3.8133,0.0000,1,1,0.0000,26.5,26.4,26.4
5810.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.6
5820.000,3.8133,0.0000,1,1,0.0000,26.3,26.3,26.4
5830.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5840.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.4
5850.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.4
5860.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5870.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5880.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.4
5890.000,3.8133,0.0000,1,1,0.0000,26.5,26.3,26.6
5900.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.6
5910.000,3.8132,0.0000,1,1,0.0000,26.4,26.4,26.6
5920.000,3.8132,0.0000,1,1,0.0000,26.5,26.4,26.4
5930.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
5940.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
5950.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
5960.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
5970.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.6
5980.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.6
5990.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
6000.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.6
6010.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.6
6020.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.4
6030.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
6040.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
6050.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
6060.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.4
6070.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
6080.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
6090.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
6100.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
6110.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.4
6120.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
6130.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.5
6140.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6150.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.7
6160.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.5
6170.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6180.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6190.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6200.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6210.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6220.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6230.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6240.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6250.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6260.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
6270.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6280.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
6290.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6300.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.7
6310.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6320.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6330.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6340.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6350.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6360.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6370.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6380.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6390.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6400.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6410.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
6420.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6430.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
6440.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6450.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6460.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.5
6470.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6480.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
6490.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6500.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6510.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6520.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.5
6530.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
6540.000,3.8133,0.0000,1,1,0.0000,26.6,26.3,26.5
6550.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
6560.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.4
6570.000,3.8133,0.0000,1,1,0.0000,26.6,26.4,26.4
6580.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
6590.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
6600.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
6610.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
6620.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
6630.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
6640.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
6650.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.4
6660.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
6670.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.7
6680.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6690.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
6700.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6710.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6720.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6730.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6740.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
6750.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6760.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
6770.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6780.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6790.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6800.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
6810.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6820.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6830.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
6840.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
6850.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6860.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
6870.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6880.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
6890.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6900.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
6910.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6920.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6930.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
6940.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
6950.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6960.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
6970.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
6980.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
6990.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
7000.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
7010.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
7020.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
7030.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
7040.000,3.8133,0.0000,1,1,0.0000,26.5,26.4,26.5
7050.000,3.8133,0.0000,1,1,0.0000,26.5,26.4,26.5
7060.000,3.8133,0.0000,1,1,0.0000,26.5,26.4,26.5
7070.000,3.8133,0.0000,1,1,0.0000,26.5,26.4,26.5
7080.000,3.8133,0.0000,1,1,0.0000,26.4,26.5,26.5
7090.000,3.8133,0.0000,1,1,0.0000,26.5,26.4,26.5
7100.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
7110.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
7120.000,3.8133,0.0000,1,1,0.0000,26.4,26.3,26.5
7130.000,3.8133,0.0000,1,1,0.0000,26.5,26.4,26.5
7140.000,3.8133,0.0000,1,1,0.0000,26.5,26.5,26.5
7150.000,3.8133,0.0000,1,1,0.0000,26.5,26.5,26.5
7160.000,3.8133,0.0000,1,1,0.0000,26.5,26.5,26.5
7170.000,3.8133,0.0000,1,1,0.0000,26.5,26.5,26.5
7180.000,3.8133,0.0000,1,1,0.0000,26.5,26.5,26.5
7190.000,3.8133,0.0000,1,1,0.0000,26.5,26.5,26.5
7200.000,3.8133,0.0000,1,1,0.0000,26.4,26.4,26.5
0.000,3.8140,2.1810,1,2,8.3183,26.4,26.4,26.5
7200.010,3.8140,2.1810,1,2,8.3183,26.4,26.4,26.5
7210.000,3.8285,2.1814,1,2,8.3515,26.5,26.4,26.5
7220.000,3.8309,2.1814,1,2,8.3569,26.5,26.4,26.5
7230.000,3.8325,2.1814,1,2,8.3601,26.5,26.4,26.5
7240.000,3.8337,2.1814,1,2,8.3626,26.4,26.4,26.5
7250.000,3.8348,2.1814,1,2,8.3651,26.4,26.3,26.5
7260.000,3.8357,2.1813,1,2,8.3667,26.4,26.3,26.4
7270.000,3.8367,2.1814,1,2,8.3695,26.4,26.4,26.5
7280.000,3.8376,2.1814,1,2,8.3711,26.4,26.4,26.5
7290.000,3.8384,2.1814,1,2,8.3730,26.4,26.3,26.5
7300.000,3.8392,2.1814,1,2,8.3748,26.4,26.3,26.5
7310.000,3.8401,2.1814,1,2,8.3767,26.4,26.3,26.5
7320.000,3.8409,2.1813,1,2,8.3783,26.4,26.3,26.5
7330.000,3.8416,2.1813,1,2,8.3798,26.4,26.3,26.5
7340.000,3.8424,2.1814,1,2,8.3816,26.4,26.3,26.4
7350.000,3.8432,2.1814,1,2,8.3836,26.4,26.3,26.5
7360.000,3.8440,2.1814,1,2,8.3851,26.4,26.4,26.5
7370.000,3.8447,2.1814,1,2,8.3867,26.4,26.3,26.5
7380.000,3.8455,2.1813,1,2,8.3883,26.4,26.3,26.4
7390.000,3.8462,2.1814,1,2,8.3901,26.4,26.3,26.5
7400.000,3.8469,2.1814,1,2,8.3917,26.4,26.3,26.5
7410.000,3.8477,2.1814,1,2,8.3934,26.4,26.3,26.5
7420.000,3.8484,2.1815,1,2,8.3952,26.4,26.3,26.5
7430.000,3.8491,2.1812,1,2,8.3958,26.4,26.3,26.5
7440.000,3.8498,2.1813,1,2,8.3977,26.4,26.4,26.5
7450.000,3.8505,2.1814,1,2,8.3996,26.4,26.3,26.5
7460.000,3.8512,2.1814,1,2,8.4009,26.4,26.3,26.5
7470.000,3.8519,2.1813,1,2,8.4023,26.4,26.3,26.5
7480.000,3.8525,2.1813,1,2,8.4036,26.4,26.3,26.5
7490.000,3.8532,2.1814,1,2,8.4053,26.3,26.3,26.5
7500.000,3.8538,2.1813,1,2,8.4064,26.4,26.3,26.4
7510.000,3.8545,2.1813,1,2,8.4079,26.4,26.3,26.5
7520.000,3.8551,2.1813,1,2,8.4090,26.3,26.3,26.5
7530.000,3.8557,2.1813,1,2,8.4106,26.4,26.3,26.5
7540.000,3.8562,2.1814,1,2,8.4120,26.4,26.3,26.5
7550.000,3.8568,2.1814,1,2,8.4133,26.4,26.4,26.5
7560.000,3.8574,2.1813,1,2,8.4141,26.4,26.3,26.5
7570.000,3.8579,2.1813,1,2,8.4154,26.4,26.3,26.5
7580.000,3.8585,2.1815,1,2,8.4173,26.4,26.3,26.4
7590.000,3.8590,2.1814,1,2,8.4179,26.4,26.3,26.5
7600.000,3.8595,2.1813,1,2,8.4187,26.4,26.4,26.5
7610.000,3.8600,2.1813,1,2,8.4198,26.4,26.3,26.5
7620.000,3.8605,2.1814,1,2,8.4213,26.4,26.3,26.5
7630.000,3.8611,2.1814,1,2,8.4226,26.4,26.3,26.4
7640.000,3.8615,2.1814,1,2,8.4234,26.4,26.3,26.5
7650.000,3.8620,2.1814,1,2,8.4245,26.4,26.3,26.5
7660.000,3.8625,2.1813,1,2,8.4254,26.4,26.3,26.5
7670.000,3.8630,2.1813,1,2,8.4265,26.4,26.3,26.5
7680.000,3.8634,2.1813,1,2,8.4272,26.4,26.3,26.5
7690.000,3.8639,2.1814,1,2,8.4285,26.4,26.4,26.5
7700.000,3.8644,2.1813,1,2,8.4295,26.4,26.3,26.5
