test_time_second,voltage_volt,current_ampere,step_index,discharging_capacity_ah,charging_capacity_ah,ambient_temperature_celsius
9090.020,2.7820,0.0000,1,0,0,0
9105.020,2.7818,0.0000,1,0,0,0
9120.020,2.7815,0.0000,1,0,0,0
9135.020,2.7812,0.0000,1,0,0,0
9150.020,2.7810,0.0000,1,0,0,0
9165.020,2.7807,0.0000,1,0,0,0
9180.020,2.7805,0.0000,1,0,0,0
9195.020,2.7802,0.0000,1,0,0,0
9210.020,2.7800,0.0000,1,0,0,0
9225.020,2.7797,0.0000,1,0,0,0
9240.020,2.7794,0.0000,1,0,0,0
9255.020,2.7792,0.0000,1,0,0,0
9270.020,2.7789,0.0000,1,0,0,0
9285.020,2.7787,0.0000,1,0,0,0
9300.020,2.7784,0.0000,1,0,0,0
9315.020,2.7782,0.0000,1,0,0,0
9330.020,2.7779,0.0000,1,0,0,0
9345.020,2.7777,0.0000,1,0,0,0
9360.020,2.7774,0.0000,1,0,0,0
9375.020,2.7772,0.0000,1,0,0,0
9390.020,2.7769,0.0000,1,0,0,0
9405.020,2.7767,0.0000,1,0,0,0
9420.020,2.7765,0.0000,1,0,0,0
9435.020,2.7762,0.0000,1,0,0,0
9450.020,2.7760,0.0000,1,0,0,0
9465.020,2.7757,0.0000,1,0,0,0
9480.020,2.7755,0.0000,1,0,0,0
9495.020,2.7753,0.0000,1,0,0,0
9510.020,2.7750,0.0000,1,0,0,0
9525.020,2.7748,0.0000,1,0,0,0
9540.020,2.7746,0.0000,1,0,0,0
9555.020,2.7743,0.0000,1,0,0,0
9570.020,2.7741,0.0000,1,0,0,0
9585.020,2.7739,0.0000,1,0,0,0
9600.020,2.7736,0.0000,1,0,0,0
9615.020,2.7734,0.0000,1,0,0,0
9630.020,2.7732,0.0000,1,0,0,0
9645.020,2.7729,0.0000,1,0,0,0
9660.020,2.7727,0.0000,1,0,0,0
9675.020,2.7725,0.0000,1,0,0,0
9690.020,2.7723,0.0000,1,0,0,0
9705.020,2.7720,0.0000,1,0,0,0
9720.020,2.7718,0.0000,1,0,0,0
9735.020,2.7716,0.0000,1,0,0,0
9750.020,2.7714,0.0000,1,0,0,0
9765.020,2.7712,0.0000,1,0,0,0
9780.020,2.7709,0.0000,1,0,0,0
9795.020,2.7707,0.0000,1,0,0,0
9810.020,2.7705,0.0000,1,0,0,0
9825.020,2.7703,0.0000,1,0,0,0
9840.020,2.7701,0.0000,1,0,0,0
9855.020,2.7699,0.0000,1,0,0,0
9870.020,2.7696,0.0000,1,0,0,0
9885.020,2.7694,0.0000,1,0,0,0
9900.020,2.7692,0.0000,1,0,0,0
9915.020,2.7690,0.0000,1,0,0,0
9930.020,2.7688,0.0000,1,0,0,0
9945.020,2.7686,0.0000,1,0,0,0
9960.020,2.7684,0.0000,1,0,0,0
9975.020,2.7682,0.0000,1,0,0,0
9990.020,2.7680,0.0000,1,0,0,0
10005.020,2.7678,0.0000,1,0,0,0
10020.020,2.7676,0.0000,1,0,0,0
10035.020,2.7674,0.0000,1,0,0,0
10050.020,2.7672,0.0000,1,0,0,0
10065.020,2.7670,0.0000,1,0,0,0
10080.020,2.7668,0.0000,1,0,0,0
10095.020,2.7666,0.0000,1,0,0,0
10110.020,2.7664,0.0000,1,0,0,0
10125.020,2.7662,0.0000,1,0,0,0
10140.020,2.7660,0.0000,1,0,0,0
10155.020,2.7658,0.0000,1,0,0,0
10170.020,2.7656,0.0000,1,0,0,0
10185.020,2.7654,0.0000,1,0,0,0
10200.020,2.7652,0.0000,1,0,0,0
10215.020,2.7650,0.0000,1,0,0,0
10230.020,2.7648,0.0000,1,0,0,0
10245.020,2.7646,0.0000,1,0,0,0
10260.020,2.7644,0.0000,1,0,0,0
10275.020,2.7642,0.0000,1,0,0,0
10290.020,2.7640,0.0000,1,0,0,0
10305.020,2.7639,0.0000,1,0,0,0
10320.020,2.7637,0.0000,1,0,0,0
10335.020,2.7635,0.0000,1,0,0,0
10350.020,2.7633,0.0000,1,0,0,0
10365.020,2.7631,0.0000,1,0,0,0
10380.020,2.7629,0.0000,1,0,0,0
10395.020,2.7627,0.0000,1,0,0,0
10410.020,2.7626,0.0000,1,0,0,0
10425.020,2.7624,0.0000,1,0,0,0
10440.020,2.7622,0.0000,1,0,0,0
10455.020,2.7620,0.0000,1,0,0,0
10470.020,2.7619,0.0000,1,0,0,0
10485.020,2.7617,0.0000,1,0,0,0
10500.020,2.7615,0.0000,1,0,0,0
10515.020,2.7613,0.0000,1,0,0,0
10530.020,2.7612,0.0000,1,0,0,0
10545.020,2.7610,0.0000,1,0,0,0
10560.020,2.7608,0.0000,1,0,0,0
10575.020,2.7606,0.0000,1,0,0,0
10590.020,2.7605,0.0000,1,0,0,0
10605.020,2.7603,0.0000,1,0,0,0
10620.020,2.7601,0.0000,1,0,0,0
10635.020,2.7600,0.0000,1,0,0,0
10650.020,2.7598,0.0000,1,0,0,0
10665.020,2.7596,0.0000,1,0,0,0
10680.020,2.7594,0.0000,1,0,0,0
10695.020,2.7593,0.0000,1,0,0,0
10710.020,2.7591,0.0000,1,0,0,0
10725.020,2.7590,0.0000,1,0,0,0
10740.020,2.7588,0.0000,1,0,0,0
10755.020,2.7586,0.0000,1,0,0,0
10770.020,2.7585,0.0000,1,0,0,0
10785.020,2.7583,0.0000,1,0,0,0
10800.020,2.7581,0.0000,1,0,0,0
10815.020,2.7580,0.0000,1,0,0,0
10830.020,2.7578,0.0000,1,0,0,0
10845.020,2.7577,0.0000,1,0,0,0
10860.020,2.7575,0.0000,1,0,0,0
10875.020,2.7573,0.0000,1,0,0,0
10890.020,2.7572,0.0000,1,0,0,0
10905.020,2.7570,0.0000,1,0,0,0
10920.020,2.7569,0.0000,1,0,0,0
10935.020,2.7567,0.0000,1,0,0,0
10950.020,2.7566,0.0000,1,0,0,0
10965.020,2.7564,0.0000,1,0,0,0
10980.020,2.7563,0.0000,1,0,0,0
10995.020,2.7561,0.0000,1,0,0,0
11010.020,2.7560,0.0000,1,0,0,0
11025.020,2.7558,0.0000,1,0,0,0
11040.020,2.7556,0.0000,1,0,0,0
11055.020,2.7555,0.0000,1,0,0,0
11070.020,2.7553,0.0000,1,0,0,0
11085.020,2.7552,0.0000,1,0,0,0
11100.020,2.7550,0.0000,1,0,0,0
11115.020,2.7549,0.0000,1,0,0,0
11130.020,2.7547,0.0000,1,0,0,0
11145.020,2.7546,0.0000,1,0,0,0
11160.020,2.7545,0.0000,1,0,0,0
11175.020,2.7543,0.0000,1,0,0,0
11190.020,2.7542,0.0000,1,0,0,0
11205.020,2.7540,0.0000,1,0,0,0
11220.020,2.7539,0.0000,1,0,0,0
11235.020,2.7537,0.0000,1,0,0,0
11250.020,2.7536,0.0000,1,0,0,0
11265.020,2.7535,0.0000,1,0,0,0
11280.020,2.7533,0.0000,1,0,0,0
11295.020,2.7532,0.0000,1,0,0,0
11310.020,2.7530,0.0000,1,0,0,0
11325.020,2.7529,0.0000,1,0,0,0
11340.020,2.7528,0.0000,1,0,0,0
11355.020,2.7526,0.0000,1,0,0,0
11370.020,2.7525,0.0000,1,0,0,0
11385.020,2.7523,0.0000,1,0,0,0
11400.020,2.7522,0.0000,1,0,0,0
11415.020,2.7521,0.0000,1,0,0,0
11430.020,2.7519,0.0000,1,0,0,0
11445.020,2.7518,0.0000,1,0,0,0
11460.020,2.7517,0.0000,1,0,0,0
11475.020,2.7515,0.0000,1,0,0,0
11490.020,2.7514,0.0000,1,0,0,0
11505.020,2.7513,0.0000,1,0,0,0
11520.020,2.7512,0.0000,1,0,0,0
11535.020,2.7510,0.0000,1,0,0,0
11550.020,2.7508,0.0000,1,0,0,0
11565.020,2.7508,0.0000,1,0,0,0
11580.020,2.7506,0.0000,1,0,0,0
11595.020,2.7505,0.0000,1,0,0,0
11610.020,2.7503,0.0000,1,0,0,0
11625.020,2.7502,0.0000,1,0,0,0
11640.020,2.7501,0.0000,1,0,0,0
11655.020,2.7500,0.0000,1,0,0,0
11670.020,2.7498,0.0000,1,0,0,0
11685.020,2.7497,0.0000,1,0,0,0
11700.020,2.7496,0.0000,1,0,0,0
11715.020,2.7494,0.0000,1,0,0,0
11730.020,2.7493,0.0000,1,0,0,0
11745.020,2.7492,0.0000,1,0,0,0
11760.020,2.7491,0.0000,1,0,0,0
11775.020,2.7490,0.0000,1,0,0,0
11790.020,2.7488,0.0000,1,0,0,0
11805.020,2.7487,0.0000,1,0,0,0
11820.020,2.7486,0.0000,1,0,0,0
11835.020,2.7485,0.0000,1,0,0,0
11850.020,2.7483,0.0000,1,0,0,0
11865.020,2.7482,0.0000,1,0,0,0
11880.020,2.7481,0.0000,1,0,0,0
11895.020,2.7480,0.0000,1,0,0,0
11910.020,2.7479,0.0000,1,0,0,0
11925.020,2.7477,0.0000,1,0,0,0
11940.020,2.7476,0.0000,1,0,0,0
11955.020,2.7475,0.0000,1,0,0,0
11970.020,2.7474,0.0000,1,0,0,0
11985.020,2.7473,0.0000,1,0,0,0
12000.020,2.7472,0.0000,1,0,0,0
12015.020,2.7470,0.0000,1,0,0,0
12030.020,2.7469,0.0000,1,0,0,0
12045.020,2.7468,0.0000,1,0,0,0
12060.020,2.7467,0.0000,1,0,0,0
12075.020,2.7466,0.0000,1,0,0,0
12090.020,2.7464,0.0000,1,0,0,0
12105.020,2.7463,0.0000,1,0,0,0
12120.020,2.7462,0.0000,1,0,0,0
12135.020,2.7461,0.0000,1,0,0,0
12150.020,2.7460,0.0000,1,0,0,0
12165.020,2.7459,0.0000,1,0,0,0
12180.020,2.7458,0.0000,1,0,0,0
12195.020,2.7457,0.0000,1,0,0,0
12210.020,2.7455,0.0000,1,0,0,0
12225.020,2.7454,0.0000,1,0,0,0
12240.020,2.7453,0.0000,1,0,0,0
12255.020,2.7452,0.0000,1,0,0,0
12270.020,2.7451,0.0000,1,0,0,0
12285.020,2.7450,0.0000,1,0,0,0
12300.020,2.7449,0.0000,1,0,0,0
12315.020,2.7448,0.0000,1,0,0,0
12330.020,2.7447,0.0000,1,0,0,0
12345.020,2.7445,0.0000,1,0,0,0
12360.020,2.7444,0.0000,1,0,0,0
12375.020,2.7443,0.0000,1,0,0,0
12390.020,2.7442,0.0000,1,0,0,0
12405.020,2.7441,0.0000,1,0,0,0
12420.020,2.7440,0.0000,1,0,0,0
12435.020,2.7439,0.0000,1,0,0,0
12450.020,2.7438,0.0000,1,0,0,0
12465.020,2.7437,0.0000,1,0,0,0
12480.020,2.7436,0.0000,1,0,0,0
12495.020,2.7435,0.0000,1,0,0,0
12510.020,2.7434,0.0000,1,0,0,0
12525.020,2.7433,0.0000,1,0,0,0
12540.020,2.7432,0.0000,1,0,0,0
12555.020,2.7431,0.0000,1,0,0,0
12570.020,2.7429,0.0000,1,0,0,0
12585.020,2.7428,0.0000,1,0,0,0
12600.020,2.7428,0.0000,1,0,0,0
12615.020,2.7426,0.0000,1,0,0,0
12630.020,2.7425,0.0000,1,0,0,0
12645.020,2.7424,0.0000,1,0,0,0
12660.020,2.7423,0.0000,1,0,0,0
12675.020,2.7422,0.0000,1,0,0,0
12690.020,2.7421,0.0000,1,0,0,0
12705.020,2.7420,0.0000,1,0,0,0
12720.020,2.7419,0.0000,1,0,0,0
12735.020,2.7418,0.0000,1,0,0,0
12750.020,2.7417,0.0000,1,0,0,0
12765.020,2.7416,0.0000,1,0,0,0
12780.020,2.7415,0.0000,1,0,0,0
12795.020,2.7414,0.0000,1,0,0,0
12810.020,2.7413,0.0000,1,0,0,0
12825.020,2.7412,0.0000,1,0,0,0
12840.020,2.7411,0.0000,1,0,0,0
12855.020,2.7410,0.0000,1,0,0,0
12870.020,2.7409,0.0000,1,0,0,0
12885.020,2.7408,0.0000,1,0,0,0
12900.020,2.7407,0.0000,1,0,0,0
12915.020,2.7406,0.0000,1,0,0,0
12930.020,2.7405,0.0000,1,0,0,0
12945.020,2.7404,0.0000,1,0,0,0
12960.020,2.7404,0.0000,1,0,0,0
12975.020,2.7403,0.0000,1,0,0,0
12990.020,2.7402,0.0000,1,0,0,0
13005.020,2.7401,0.0000,1,0,0,0
13020.020,2.7400,0.0000,1,0,0,0
13035.020,2.7399,0.0000,1,0,0,0
13050.020,2.7398,0.0000,1,0,0,0
13065.020,2.7397,0.0000,1,0,0,0
13080.020,2.7396,0.0000,1,0,0,0
13095.020,2.7395,0.0000,1,0,0,0
13110.020,2.7394,0.0000,1,0,0,0
13125.020,2.7393,0.0000,1,0,0,0
13140.020,2.7392,0.0000,1,0,0,0
13155.020,2.7391,0.0000,1,0,0,0
13170.020,2.7390,0.0000,1,0,0,0
13185.020,2.7390,0.0000,1,0,0,0
13200.020,2.7389,0.0000,1,0,0,0
13215.020,2.7388,0.0000,1,0,0,0
13230.020,2.7387,0.0000,1,0,0,0
13245.020,2.7386,0.0000,1,0,0,0
13260.020,2.7385,0.0000,1,0,0,0
13275.020,2.7384,0.0000,1,0,0,0
13290.020,2.7383,0.0000,1,0,0,0
13305.020,2.7382,0.0000,1,0,0,0
13320.020,2.7381,0.0000,1,0,0,0
13335.020,2.7380,0.0000,1,0,0,0
13350.020,2.7380,0.0000,1,0,0,0
13365.020,2.7379,0.0000,1,0,0,0
13380.020,2.7378,0.0000,1,0,0,0
13395.020,2.7377,0.0000,1,0,0,0
13410.020,2.7376,0.0000,1,0,0,0
13425.020,2.7375,0.0000,1,0,0,0
13440.020,2.7374,0.0000,1,0,0,0
13455.020,2.7373,0.0000,1,0,0,0
13470.020,2.7373,0.0000,1,0,0,0
13485.020,2.7372,0.0000,1,0,0,0
13500.020,2.7371,0.0000,1,0,0,0
13515.020,2.7370,0.0000,1,0,0,0
13530.020,2.7369,0.0000,1,0,0,0
13545.020,2.7368,0.0000,1,0,0,0
13560.020,2.7367,0.0000,1,0,0,0
13575.020,2.7367,0.0000,1,0,0,0
13590.020,2.7366,0.0000,1,0,0,0
13605.020,2.7365,0.0000,1,0,0,0
13620.020,2.7364,0.0000,1,0,0,0
13635.020,2.7363,0.0000,1,0,0,0
13650.020,2.7362,0.0000,1,0,0,0
13665.020,2.7361,0.0000,1,0,0,0
13680.020,2.7361,0.0000,1,0,0,0
13695.020,2.7360,0.0000,1,0,0,0
13710.020,2.7359,0.0000,1,0,0,0
13725.020,2.7358,0.0000,1,0,0,0
13740.020,2.7357,0.0000,1,0,0,0
13755.020,2.7357,0.0000,1,0,0,0
13770.020,2.7356,0.0000,1,0,0,0
13785.020,2.7355,0.0000,1,0,0,0
13800.020,2.7354,0.0000,1,0,0,0
13815.020,2.7353,0.0000,1,0,0,0
13830.020,2.7352,0.0000,1,0,0,0
13845.020,2.7352,0.0000,1,0,0,0
13860.020,2.7351,0.0000,1,0,0,0
13875.020,2.7350,0.0000,1,0,0,0
13890.020,2.7349,0.0000,1,0,0,0
13905.020,2.7348,0.0000,1,0,0,0
13920.020,2.7348,0.0000,1,0,0,0
13935.020,2.7347,0.0000,1,0,0,0
13950.020,2.7346,0.0000,1,0,0,0
13965.020,2.7345,0.0000,1,0,0,0
13980.020,2.7344,0.0000,1,0,0,0
13995.020,2.7344,0.0000,1,0,0,0
14010.020,2.7343,0.0000,1,0,0,0
14025.020,2.7342,0.0000,1,0,0,0
14040.020,2.7341,0.0000,1,0,0,0
14055.020,2.7340,0.0000,1,0,0,0
14070.020,2.7340,0.0000,1,0,0,0
14085.020,2.7339,0.0000,1,0,0,0
14100.020,2.7338,0.0000,1,0,0,0
14115.020,2.7337,0.0000,1,0,0,0
14130.020,2.7337,0.0000,1,0,0,0
14145.020,2.7336,0.0000,1,0,0,0
14160.020,2.7335,0.0000,1,0,0,0
14175.020,2.7334,0.0000,1,0,0,0
14190.020,2.7334,0.0000,1,0,0,0
14205.020,2.7333,0.0000,1,0,0,0
14220.020,2.7332,0.0000,1,0,0,0
14235.020,2.7331,0.0000,1,0,0,0
14250.020,2.7330,0.0000,1,0,0,0
14265.020,2.7330,0.0000,1,0,0,0
14280.020,2.7329,0.0000,1,0,0,0
14295.020,2.7328,0.0000,1,0,0,0
14310.020,2.7327,0.0000,1,0,0,0
14325.020,2.7327,0.0000,1,0,0,0
14340.020,2.7326,0.0000,1,0,0,0
14355.020,2.7325,0.0000,1,0,0,0
14370.020,2.7324,0.0000,1,0,0,0
14385.020,2.7324,0.0000,1,0,0,0
14400.020,2.7323,0.0000,1,0,0,0
14415.020,2.7322,0.0000,1,0,0,0
14430.020,2.7321,0.0000,1,0,0,0
14445.020,2.7321,0.0000,1,0,0,0
14460.020,2.7320,0.0000,1,0,0,0
14475.020,2.7319,0.0000,1,0,0,0
14490.020,2.7318,0.0000,1,0,0,0
14505.020,2.7318,0.0000,1,0,0,0
14520.020,2.7317,0.0000,1,0,0,0
14535.020,2.7316,0.0000,1,0,0,0
14550.020,2.7315,0.0000,1,0,0,0
14565.020,2.7315,0.0000,1,0,0,0
14580.020,2.7314,0.0000,1,0,0,0
14595.020,2.7313,0.0000,1,0,0,0
14610.020,2.7312,0.0000,1,0,0,0
14625.020,2.7312,0.0000,1,0,0,0
14640.020,2.7311,0.0000,1,0,0,0
14655.020,2.7310,0.0000,1,0,0,0
14670.020,2.7309,0.0000,1,0,0,0
14685.020,2.7309,0.0000,1,0,0,0
14700.020,2.7308,0.0000,1,0,0,0
14715.020,2.7307,0.0000,1,0,0,0
14730.020,2.7307,0.0000,1,0,0,0
14745.020,2.7306,0.0000,1,0,0,0
14760.020,2.7305,0.0000,1,0,0,0
14775.020,2.7305,0.0000,1,0,0,0
14790.020,2.7304,0.0000,1,0,0,0
14805.020,2.7303,0.0000,1,0,0,0
14820.020,2.7302,0.0000,1,0,0,0
14835.020,2.7302,0.0000,1,0,0,0
14850.020,2.7301,0.0000,1,0,0,0
14865.020,2.7300,0.0000,1,0,0,0
14880.020,2.7300,0.0000,1,0,0,0
14895.020,2.7299,0.0000,1,0,0,0
14910.020,2.7298,0.0000,1,0,0,0
14925.020,2.7297,0.0000,1,0,0,0
14940.020,2.7297,0.0000,1,0,0,0
14955.020,2.7296,0.0000,1,0,0,0
14970.020,2.7295,0.0000,1,0,0,0
14985.020,2.7295,0.0000,1,0,0,0
15000.020,2.7294,0.0000,1,0,0,0
15015.020,2.7293,0.0000,1,0,0,0
15030.020,2.7293,0.0000,1,0,0,0
15045.020,2.7292,0.0000,1,0,0,0
15060.020,2.7291,0.0000,1,0,0,0
15075.020,2.7290,0.0000,1,0,0,0
15090.020,2.7290,0.0000,1,0,0,0
15105.020,2.7289,0.0000,1,0,0,0
15120.020,2.7289,0.0000,1,0,0,0
15135.020,2.7288,0.0000,1,0,0,0
15150.020,2.7287,0.0000,1,0,0,0
15165.020,2.7286,0.0000,1,0,0,0
15180.020,2.7286,0.0000,1,0,0,0
15195.020,2.7285,0.0000,1,0,0,0
15210.020,2.7284,0.0000,1,0,0,0
15225.020,2.7284,0.0000,1,0,0,0
15240.020,2.7283,0.0000,1,0,0,0
15255.020,2.7282,0.0000,1,0,0,0
15270.020,2.7282,0.0000,1,0,0,0
15285.020,2.7281,0.0000,1,0,0,0
15300.020,2.7280,0.0000,1,0,0,0
15315.020,2.7280,0.0000,1,0,0,0
15330.020,2.7279,0.0000,1,0,0,0
15345.020,2.7279,0.0000,1,0,0,0
15360.020,2.7278,0.0000,1,0,0,0
15375.020,2.7277,0.0000,1,0,0,0
15390.020,2.7277,0.0000,1,0,0,0
15405.020,2.7276,0.0000,1,0,0,0
15420.020,2.7275,0.0000,1,0,0,0
15435.020,2.7275,0.0000,1,0,0,0
15450.020,2.7274,0.0000,1,0,0,0
15465.020,2.7273,0.0000,1,0,0,0
15480.020,2.7273,0.0000,1,0,0,0
15495.020,2.7272,0.0000,1,0,0,0
15510.020,2.7271,0.0000,1,0,0,0
15525.020,2.7271,0.0000,1,0,0,0
15540.020,2.7270,0.0000,1,0,0,0
15555.020,2.7270,0.0000,1,0,0,0
15570.020,2.7269,0.0000,1,0,0,0
15585.020,2.7268,0.0000,1,0,0,0
15600.020,2.7267,0.0000,1,0,0,0
15615.020,2.7267,0.0000,1,0,0,0
15630.020,2.7266,0.0000,1,0,0,0
15645.020,2.7266,0.0000,1,0,0,0
15660.020,2.7265,0.0000,1,0,0,0
15675.020,2.7264,0.0000,1,0,0,0
15690.020,2.7264,0.0000,1,0,0,0
15705.020,2.7263,0.0000,1,0,0,0
15720.020,2.7262,0.0000,1,0,0,0
15735.020,2.7262,0.0000,1,0,0,0
15750.020,2.7261,0.0000,1,0,0,0
15765.020,2.7261,0.0000,1,0,0,0
15780.020,2.7260,0.0000,1,0,0,0
15795.020,2.7259,0.0000,1,0,0,0
15810.020,2.7259,0.0000,1,0,0,0
15825.020,2.7258,0.0000,1,0,0,0
15840.020,2.7258,0.0000,1,0,0,0
15855.020,2.7257,0.0000,1,0,0,0
15870.020,2.7256,0.0000,1,0,0,0
15885.020,2.7256,0.0000,1,0,0,0
15900.020,2.7255,0.0000,1,0,0,0
15915.020,2.7254,0.0000,1,0,0,0
15930.020,2.7254,0.0000,1,0,0,0
15945.020,2.7253,0.0000,1,0,0,0
15960.020,2.7253,0.0000,1,0,0,0
15975.020,2.7252,0.0000,1,0,0,0
15990.020,2.7252,0.0000,1,0,0,0
16005.020,2.7251,0.0000,1,0,0,0
16020.020,2.7250,0.0000,1,0,0,0
16035.020,2.7250,0.0000,1,0,0,0
16050.020,2.7249,0.0000,1,0,0,0
16065.020,2.7249,0.0000,1,0,0,0
16080.020,2.7248,0.0000,1,0,0,0
16095.020,2.7247,0.0000,1,0,0,0
16110.020,2.7247,0.0000,1,0,0,0
16125.020,2.7246,0.0000,1,0,0,0
16140.020,2.7246,0.0000,1,0,0,0
16155.020,2.7245,0.0000,1,0,0,0
16170.020,2.7244,0.0000,1,0,0,0
16185.020,2.7244,0.0000,1,0,0,0
16200.020,2.7243,0.0000,1,0,0,0
16215.020,2.7242,0.0000,1,0,0,0
16230.020,2.7242,0.0000,1,0,0,0
16245.020,2.7241,0.0000,1,0,0,0
16260.020,2.7241,0.0000,1,0,0,0
16275.020,2.7240,0.0000,1,0,0,0
16290.020,2.7239,0.0000,1,0,0,0
16305.020,2.7239,0.0000,1,0,0,0
16320.020,2.7238,0.0000,1,0,0,0
16335.020,2.7238,0.0000,1,0,0,0
16350.020,2.7237,0.0000,1,0,0,0
16365.020,2.7237,0.0000,1,0,0,0
16380.020,2.7236,0.0000,1,0,0,0
16395.020,2.7235,0.0000,1,0,0,0
16410.020,2.7235,0.0000,1,0,0,0
16425.020,2.7234,0.0000,1,0,0,0
16440.020,2.7234,0.0000,1,0,0,0
16455.020,2.7233,0.0000,1,0,0,0
16470.020,2.7233,0.0000,1,0,0,0
16485.020,2.7232,0.0000,1,0,0,0
16500.020,2.7231,0.0000,1,0,0,0
16515.020,2.7231,0.0000,1,0,0,0
16530.020,2.7230,0.0000,1,0,0,0
16545.020,2.7230,0.0000,1,0,0,0
16560.020,2.7229,0.0000,1,0,0,0
16575.020,2.7229,0.0000,1,0,0,0
16590.020,2.7228,0.0000,1,0,0,0
16605.020,2.7227,0.0000,1,0,0,0
16620.020,2.7227,0.0000,1,0,0,0
16635.020,2.7226,0.0000,1,0,0,0
16650.020,2.7226,0.0000,1,0,0,0
16665.020,2.7225,0.0000,1,0,0,0
16680.020,2.7224,0.0000,1,0,0,0
16695.020,2.7224,0.0000,1,0,0,0
16710.020,2.7223,0.0000,1,0,0,0
16725.020,2.7223,0.0000,1,0,0,0
16740.020,2.7222,0.0000,1,0,0,0
16755.020,2.7222,0.0000,1,0,0,0
16770.020,2.7221,0.0000,1,0,0,0
16785.020,2.7221,0.0000,1,0,0,0
16800.020,2.7220,0.0000,1,0,0,0
16815.020,2.7219,0.0000,1,0,0,0
16830.020,2.7219,0.0000,1,0,0,0
16845.020,2.7218,0.0000,1,0,0,0
16860.020,2.7218,0.0000,1,0,0,0
16875.020,2.7217,0.0000,1,0,0,0
16890.020,2.7217,0.0000,1,0,0,0
16905.020,2.7216,0.0000,1,0,0,0
16920.020,2.7216,0.0000,1,0,0,0
16935.020,2.7215,0.0000,1,0,0,0
16950.020,2.7214,0.0000,1,0,0,0
16965.020,2.7214,0.0000,1,0,0,0
16980.020,2.7213,0.0000,1,0,0,0
16995.020,2.7213,0.0000,1,0,0,0
17010.020,2.7212,0.0000,1,0,0,0
17025.020,2.7212,0.0000,1,0,0,0
17040.020,2.7211,0.0000,1,0,0,0
17055.020,2.7211,0.0000,1,0,0,0
17070.020,2.7210,0.0000,1,0,0,0
17085.020,2.7210,0.0000,1,0,0,0
17100.020,2.7209,0.0000,1,0,0,0
17115.020,2.7208,0.0000,1,0,0,0
17130.020,2.7208,0.0000,1,0,0,0
17145.020,2.7207,0.0000,1,0,0,0
17160.020,2.7207,0.0000,1,0,0,0
17175.020,2.7206,0.0000,1,0,0,0
17190.020,2.7206,0.0000,1,0,0,0
17205.020,2.7205,0.0000,1,0,0,0
17220.020,2.7204,0.0000,1,0,0,0
17235.020,2.7204,0.0000,1,0,0,0
17250.020,2.7203,0.0000,1,0,0,0
17265.020,2.7203,0.0000,1,0,0,0
17280.020,2.7202,0.0000,1,0,0,0
17295.020,2.7202,0.0000,1,0,0,0
17310.020,2.7201,0.0000,1,0,0,0
17325.020,2.7201,0.0000,1,0,0,0
17340.020,2.7200,0.0000,1,0,0,0
17355.020,2.7200,0.0000,1,0,0,0
17370.020,2.7199,0.0000,1,0,0,0
17385.020,2.7198,0.0000,1,0,0,0
17400.020,2.7198,0.0000,1,0,0,0
17415.020,2.7197,0.0000,1,0,0,0
17430.020,2.7197,0.0000,1,0,0,0
17445.020,2.7196,0.0000,1,0,0,0
17460.020,2.7196,0.0000,1,0,0,0
17475.020,2.7195,0.0000,1,0,0,0
17490.020,2.7195,0.0000,1,0,0,0
17505.020,2.7194,0.0000,1,0,0,0
17520.020,2.7194,0.0000,1,0,0,0
17535.020,2.7193,0.0000,1,0,0,0
17550.020,2.7193,0.0000,1,0,0,0
17565.020,2.7192,0.0000,1,0,0,0
17580.020,2.7192,0.0000,1,0,0,0
17595.020,2.7191,0.0000,1,0,0,0
17610.020,2.7190,0.0000,1,0,0,0
17625.020,2.7190,0.0000,1,0,0,0
17640.020,2.7189,0.0000,1,0,0,0
17655.020,2.7189,0.0000,1,0,0,0
17670.020,2.7188,0.0000,1,0,0,0
17685.020,2.7188,0.0000,1,0,0,0
17700.020,2.7187,0.0000,1,0,0,0
17715.020,2.7187,0.0000,1,0,0,0
17730.020,2.7186,0.0000,1,0,0,0
17745.020,2.7186,0.0000,1,0,0,0
17760.020,2.7185,0.0000,1,0,0,0
17775.020,2.7185,0.0000,1,0,0,0
17790.020,2.7184,0.0000,1,0,0,0
17805.020,2.7184,0.0000,1,0,0,0
17820.020,2.7183,0.0000,1,0,0,0
17835.020,2.7183,0.0000,1,0,0,0
17850.020,2.7182,0.0000,1,0,0,0
17865.020,2.7182,0.0000,1,0,0,0
17880.020,2.7181,0.0000,1,0,0,0
17895.020,2.7181,0.0000,1,0,0,0
17910.020,2.7180,0.0000,1,0,0,0
17925.020,2.7180,0.0000,1,0,0,0
17940.020,2.7179,0.0000,1,0,0,0
17955.020,2.7179,0.0000,1,0,0,0
17970.020,2.7178,0.0000,1,0,0,0
17985.020,2.7178,0.0000,1,0,0,0
18000.020,2.7177,0.0000,1,0,0,0
18015.020,2.7177,0.0000,1,0,0,0
18030.020,2.7176,0.0000,1,0,0,0
18045.020,2.7176,0.0000,1,0,0,0
18060.020,2.7175,0.0000,1,0,0,0
18075.020,2.7175,0.0000,1,0,0,0
18090.020,2.7174,0.0000,1,0,0,0
18105.020,2.7174,0.0000,1,0,0,0
18120.020,2.7173,0.0000,1,0,0,0
18135.020,2.7173,0.0000,1,0,0,0
18150.020,2.7172,0.0000,1,0,0,0
18165.020,2.7172,0.0000,1,0,0,0
